feedback_text,count,percent
"Tôi không hợp Plank lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi tập với mức hiện tại.",2,0.0138
"Crab Walk hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, trong nhịp tập tuần này.",2,0.0138
"Tôi không hợp Chest-Supported T-Bar Row lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở phần cuối buổi.",2,0.0138
"Machine Lateral Raise hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, trong nhịp tập tuần này.",2,0.0138
"Bài Single-Leg Glute Bridge làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi theo giáo án hiện tại.",2,0.0138
"Bài Mountain Climbers làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, sau khi hoàn thành phần chính.",2,0.0138
"Side Plank hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở lần ghi nhận gần đây.",2,0.0138
"Bài Side Plank làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, sau khi hoàn thành phần chính.",2,0.0138
"Mountain Climbers hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, trong nhịp tập tuần này.",2,0.0138
"Tôi không hợp Side Plank lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi tập với mức hiện tại.",2,0.0138
"Tôi không hợp Reverse Crunch lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi tập với mức hiện tại.",2,0.0138
"Tôi không hợp Mountain Climbers lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi tập với mức hiện tại.",2,0.0138
"Bài Reverse Crunch làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, sau khi hoàn thành phần chính.",2,0.0138
"Tôi không hợp Bird Dog lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở phần cuối buổi.",2,0.0138
"Bicycle Crunch hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở lần ghi nhận gần đây.",2,0.0138
"Bài Glute Bridge March làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, sau khi hoàn thành phần chính.",2,0.0138
"Bird Dog hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở lần ghi nhận gần đây.",2,0.0138
"Tôi không hợp Bicycle Crunch lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi tập với mức hiện tại.",2,0.0138
"Tôi không hợp Push-Up lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, trong buổi tập này.",2,0.0138
"Tôi không hợp Push-Up lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, trong buổi tập này.",2,0.0138
"Bài Pull-Up làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi theo giáo án hiện tại.",2,0.0138
"Bài Lying Leg Raise làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi theo giáo án hiện tại.",2,0.0138
"Lateral Band Walk hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, trong nhịp tập tuần này.",2,0.0138
"V-Up hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở lần ghi nhận gần đây.",2,0.0138
"Tôi không hợp Hindu Push-Up lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở phần cuối buổi.",2,0.0138
"Bài Bicycle Crunch làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, sau khi hoàn thành phần chính.",2,0.0138
"Tôi không hợp Cable Kickback lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi tập với mức hiện tại.",2,0.0138
"Bài Smith Machine Squat làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi theo giáo án hiện tại.",2,0.0138
"Tôi không hợp Smith Machine Shrug lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở phần cuối buổi.",2,0.0138
"Smith Machine Upright Row hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, trong nhịp tập tuần này.",2,0.0138
"Bài Machine Assisted Dip làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, sau khi hoàn thành phần chính.",2,0.0138
"Tôi không hợp Single-Arm Smith Machine Row lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở phần cuối buổi.",2,0.0138
"Pistol Squat hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở lần ghi nhận gần đây.",2,0.0138
"Tôi không hợp Smith Machine Shrug lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi tập với mức hiện tại.",2,0.0138
"Bài Smith Machine Reverse Lunge làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi theo giáo án hiện tại.",2,0.0138
"Bài Machine Assisted Dip làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi theo giáo án hiện tại.",2,0.0138
"Bài Machine Row làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở bối cảnh lịch tập này.",2,0.0138
"Bài Standing Ab Wheel Rollout làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, sau khi hoàn thành phần chính.",2,0.0138
"Tôi không hợp Machine Row lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi tập với mức hiện tại.",2,0.0138
"Dead Bug hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở lần ghi nhận gần đây.",2,0.0138
"Tôi không hợp Bird Dog lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi tập với mức hiện tại.",2,0.0138
"Glute Bridge hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, trong nhịp tập tuần này.",2,0.0138
"Tôi không hợp Dumbbell Front Raise lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở phần cuối buổi.",2,0.0138
"Tôi không hợp Glute Bridge March lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở phần cuối buổi.",2,0.0138
"Dumbbell Hammer Curl hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở lần ghi nhận gần đây.",2,0.0138
"Tôi không hợp Bent-Over Dumbbell Reverse Fly lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở phần cuối buổi.",2,0.0138
"Bài Single-Arm Smith Machine Row làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, sau khi hoàn thành phần chính.",2,0.0138
"Tôi không hợp Side Plank lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi tập với mức hiện tại.",2,0.0138
"Bài Cossack Squat làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi theo giáo án hiện tại.",2,0.0138
"Side-Lying Inner Thigh Raise hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở lần ghi nhận gần đây.",2,0.0138
"Banded Good Morning hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, trong nhịp tập tuần này.",2,0.0138
"Bài Band Resisted Push-Up làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi theo giáo án hiện tại.",2,0.0138
"Tôi không hợp Band Resisted Push-Up lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi tập với mức hiện tại.",2,0.0138
"Banded Good Morning hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở lần ghi nhận gần đây.",2,0.0138
"Donkey Calf Raise hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở lần ghi nhận gần đây.",2,0.0138
"Tôi không hợp Donkey Calf Raise lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở phần cuối buổi.",2,0.0138
"Band Resisted Push-Up hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, trong nhịp tập tuần này.",2,0.0138
"Push-Up hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, trong lần đánh giá hôm nay.",2,0.0138
"Bài Pull-Up làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, sau khi hoàn thành phần chính.",2,0.0138
"Tôi không hợp Single-Arm Smith Machine Row lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi tập với mức hiện tại.",2,0.0138
"Bài Machine Lateral Raise làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi theo giáo án hiện tại.",2,0.0138
"Smith Machine Shrug hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở lần ghi nhận gần đây.",2,0.0138
"Ab Crunch Machine hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở lần ghi nhận gần đây.",2,0.0138
"Tôi không hợp Donkey Kick lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi tập với mức hiện tại.",2,0.0138
"Bài Side-Lying Inner Thigh Raise làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi theo giáo án hiện tại.",2,0.0138
"Leg Extension hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở lần ghi nhận gần đây.",2,0.0138
"Bài Machine Hip Thrust làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, sau khi hoàn thành phần chính.",2,0.0138
"Tôi không hợp Standing Ab Wheel Rollout lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở phần cuối buổi.",2,0.0138
"Seated Machine Chest Press hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, trong nhịp tập tuần này.",2,0.0138
"Bài Ab Crunch Machine làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi theo giáo án hiện tại.",2,0.0138
