sample_id,user_id,plan_id,exercise_id,training_level,primary_goal,secondary_goal,gender,age,height_cm,weight_kg,bmi,bmi_category,training_days_per_week,preferred_split,gym_access_level,available_equipment_count,injury_count,limitation_count,exercise_category,exercise_difficulty,minimum_training_level,primary_muscle_count,secondary_muscle_count,equipment_count,technical_complexity_score,fatigue_score,mobility_requirement,balance_requirement,estimated_MET,primary_muscles,secondary_muscles,equipment,movement_pattern,joint_stress_areas,contraindications,joint_stress_count,contraindication_count,completion_rate,set_completion_rate,skipped_rate,partial_rate,average_rpe,average_fatigue,pain_rate,trend,safety_status,risk_score,risk_flag_count,contraindication_match_count,pain_match_count,sentiment_positive_count,sentiment_neutral_count,sentiment_negative_count,too_easy_count,too_hard_count,liked_exercise_count,disliked_exercise_count,pain_related_exercise_count,recommended_action,days_per_week
REC0000315,U000315,PLAN000315,EX0281,Advanced,Athletic Performance,Mobility and Flexibility,Male,34,164.0,83.4,31.01,Obese,2,Full Body,Commercial Gym,16,0,0,Resistance Training,Intermediate,Intermediate,2,1,1,3.0,3.5,2.5,3.0,4.0,"[""Pectoralis Major"", ""Triceps Brachii""]","[""Anterior Deltoid""]","[""Resistance Band""]",Horizontal Push,"[""Shoulder"", ""Wrist"", ""Elbow""]","[""Shoulder impingement""]",3,1,0.75,0.8684,0.0,0.0,7.71,4.07,0.0625,,Safe,0.0,0,0,0,18,2,2,3,0,3,2,1,Reduce Difficulty,2
REC0000316,U000316,PLAN000316,EX0004,Advanced,Muscular Endurance,Fat Loss,Male,20,158.0,59.6,23.87,Normal,5,Auto,Commercial Gym,13,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8718,0.9744,0.0,0.0,6.89,2.11,0.0,,Safe,0.0,0,0,0,3,0,0,0,0,0,0,0,Keep,5
REC0000318,U000318,PLAN000318,EX0180,Intermediate,Fat Loss,Strength,Female,58,169.0,62.0,21.71,Normal,6,Auto,Home Gym,5,0,0,Bodyweight,Beginner,Beginner,3,2,1,2.0,1.0,1.5,1.5,2.0,"[""Erector Spinae"", ""Gluteus Maximus"", ""Transverse Abdominis""]","[""Deltoids"", ""Hamstrings""]","[""Mat""]",Core Anti-Rotation,"[""Lower Back"", ""Wrist""]","[""None""]",2,1,0.8,0.9714,0.0,0.0,7.0,2.0,0.0,,Safe,0.0,0,0,0,23,4,1,3,0,1,0,0,Keep,6
REC0000319,U000319,PLAN000319,EX0004,Beginner,Strength,Rehabilitation and Joint Health,Other,30,168.0,54.1,19.17,Normal,5,Auto,Limited Gym,4,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.9,0.9762,0.0,0.0,7.78,3.26,0.05,,Safe,0.0,0,0,0,57,0,2,2,0,1,2,1,Keep,5
REC0000320,U000320,PLAN000320,EX0026,Advanced,Mobility and Flexibility,Rehabilitation and Joint Health,Prefer not to say,45,171.0,66.0,22.57,Normal,3,Upper Lower,Limited Gym,6,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.8421,0.9474,0.0,0.0,6.29,2.03,0.0263,,Safe,0.0,0,0,0,17,1,1,0,0,0,1,1,Keep,3
REC0000321,U000321,PLAN000321,EX0281,Advanced,Strength,Muscle Gain,Prefer not to say,32,161.0,59.6,22.99,Normal,3,Push Pull Legs,Commercial Gym,20,0,0,Resistance Training,Intermediate,Intermediate,2,1,1,3.0,3.5,2.5,3.0,4.0,"[""Pectoralis Major"", ""Triceps Brachii""]","[""Anterior Deltoid""]","[""Resistance Band""]",Horizontal Push,"[""Shoulder"", ""Wrist"", ""Elbow""]","[""Shoulder impingement""]",3,1,0.8333,0.9481,0.0,0.0,8.02,3.03,0.0278,,Safe,0.0,0,0,0,25,1,0,0,0,1,0,0,Keep,3
REC0000323,U000323,PLAN000323,EX0046,Beginner,Mobility and Flexibility,Muscle Gain,Other,26,176.0,78.3,25.28,Overweight,3,Chest Back Legs,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,1,1,1,1.0,1.0,1.0,2.0,2.0,"[""Gluteus Maximus""]","[""Hamstrings""]","[""Mat""]",Hip Extension,"[""Lower Back"", ""Neck""]","[""Cervical spine issues""]",2,1,0.7436,0.8974,0.0,0.0,6.7,3.03,0.0256,,Safe,0.0,0,0,0,17,0,0,0,0,0,0,0,Reduce Volume,3
REC0000324,U000324,PLAN000324,EX0011,Advanced,Athletic Performance,Muscle Gain,Other,25,181.0,84.6,25.82,Overweight,2,Chest Back Legs,Home Gym,5,0,0,Resistance Training,Intermediate,Intermediate,1,4,1,4.0,4.0,3.0,2.0,6.0,"[""Latissimus Dorsi""]","[""Biceps Brachii"", ""Brachialis"", ""Rhomboids"", ""Posterior Deltoid""]","[""Pull-up Bar""]",Vertical Pull,"[""Shoulder"", ""Elbow"", ""Wrist""]","[""Acute shoulder or elbow pain"", ""Inability to control the hanging position"", ""Painful overhead range""]",3,3,0.8438,0.9688,0.0,0.0,6.88,2.0,0.0,,Safe,0.0,0,0,0,16,0,0,0,0,0,0,0,Keep,2
REC0000325,U000325,PLAN000325,EX0075,Advanced,Rehabilitation and Joint Health,Strength,Female,36,150.0,47.8,21.24,Normal,6,Auto,Commercial Gym,13,0,0,Bodyweight,Advanced,Advanced,1,1,1,4.0,3.0,4.0,4.0,4.0,"[""Quadriceps (Rectus Femoris)""]","[""None""]","[""Bodyweight""]",Knee Extension,"[""Knee""]","[""Patellar tendinopathy"", ""Meniscus tears"", ""Knee instability""]",1,3,0.8857,0.9714,0.0,0.0,4.77,1.0,0.0,,Safe,0.0,0,0,0,17,0,0,0,0,0,0,0,Keep,6
REC0000327,U000327,PLAN000327,EX0004,Intermediate,Fat Loss,Athletic Performance,Male,33,176.0,78.1,25.21,Overweight,2,Upper Lower,Commercial Gym,10,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.875,0.9773,0.0,0.0,6.89,2.03,0.0312,,Safe,0.0,0,0,0,14,1,1,0,0,0,1,1,Keep,2
REC0000329,U000329,PLAN000329,EX0160,Intermediate,Mobility and Flexibility,Muscular Endurance,Male,38,171.0,91.8,31.39,Obese,6,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,1.5,1.5,1.0,3.0,"[""Rectus Abdominis""]","[""Obliques"", ""Hip Flexors""]","[""Mat""]",Trunk Flexion,"[""Lower Back""]","[""Lumbar disc herniation""]",1,1,0.6829,0.876,0.0,0.0,6.71,3.06,0.0488,,Safe,0.0,0,0,0,15,0,2,0,0,0,1,1,Reduce Volume,6
REC0000331,U000331,PLAN000331,EX0107,Beginner,Strength,Muscle Gain,Other,18,169.0,64.3,22.51,Normal,4,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,1,1,2.0,2.0,2.0,1.5,3.0,"[""Rectus Abdominis"", ""Obliques""]","[""Hip Flexors (Iliopsoas, Rectus Femoris)""]","[""Mat""]",Trunk Rotation,"[""Lower Back"", ""Neck""]","[""Lumbar disc herniation"", ""Neck strain""]",2,2,0.7568,0.8922,0.0,0.0,8.32,3.0,0.0,,Safe,0.0,0,0,0,15,4,2,3,2,1,1,0,Reduce Difficulty,4
REC0000334,U000334,PLAN000334,EX0319,Intermediate,Rehabilitation and Joint Health,Muscular Endurance,Male,28,175.0,53.2,17.37,Underweight,6,Push Pull Legs,Commercial Gym,19,0,0,Bodyweight,Beginner,Beginner,2,2,1,1.0,1.0,1.5,3.5,2.0,"[""Lower Trapezius"", ""Serratus Anterior""]","[""Lateral Deltoid"", ""External Rotators""]","[""Wall""]",Scapular Upward Rotation,"[""Shoulder""]",[],1,0,0.8421,0.9492,0.0,0.0,4.88,1.03,0.0263,,Safe,0.0,0,0,0,43,4,1,5,0,2,1,1,Keep,6
REC0000335,U000335,PLAN000335,EX0004,Beginner,Muscular Endurance,Fat Loss,Prefer not to say,37,156.0,52.2,21.45,Normal,2,Upper Lower,Commercial Gym,11,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8125,0.9375,0.0,0.0,6.9,2.03,0.0312,,Safe,0.0,0,0,0,30,0,1,2,0,1,1,1,Keep,2
REC0000337,U000337,PLAN000337,EX0079,Intermediate,Mobility and Flexibility,Rehabilitation and Joint Health,Prefer not to say,24,157.0,76.5,31.04,Obese,4,Auto,Limited Gym,8,0,0,Resistance Training,Beginner,Beginner,1,1,1,1.5,2.0,2.0,1.5,3.0,"[""Gastrocnemius""]","[""Soleus""]","[""Donkey Calf Machine""]",Ankle Plantarflexion,"[""Ankle"", ""Achilles Tendon"", ""Lower Back""]",[],3,0,0.8205,0.9487,0.0,0.0,6.0,2.0,0.0,,Safe,0.0,0,0,0,16,2,0,0,0,0,0,0,Reduce Volume,4
REC0000338,U000338,PLAN000338,EX0004,Intermediate,Muscular Endurance,Strength,Female,23,160.0,78.8,30.78,Obese,6,Push Pull Legs,Commercial Gym,14,1,1,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.6757,0.8411,0.0,0.0,7.75,3.94,0.0541,,Safe,0.0,0,0,0,8,5,3,2,2,1,2,1,Reduce Difficulty,6
REC0000340,U000340,PLAN000340,EX0004,Advanced,Athletic Performance,General Fitness,Male,40,176.0,81.6,26.34,Overweight,3,Auto,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.775,0.925,0.0,0.0,7.04,2.05,0.025,,Safe,0.0,0,0,0,18,1,1,0,0,0,0,0,Keep,3
REC0000341,U000341,PLAN000341,EX0172,Advanced,Fat Loss,Muscular Endurance,Other,39,170.0,58.4,20.21,Normal,2,Upper Lower,Home Gym,3,0,0,Bodyweight,Intermediate,Intermediate,3,1,1,3.5,3.5,3.0,3.0,4.0,"[""Quadriceps"", ""Gluteus Maximus"", ""Adductor Magnus""]","[""Hamstrings""]","[""Bodyweight""]",Squat,"[""Knee"", ""Hip""]","[""Groin strain"", ""Knee meniscus issues""]",2,2,0.875,0.9688,0.0,0.0,6.91,2.19,0.0,,Safe,0.0,0,0,0,16,0,0,0,0,0,0,0,Keep,2
REC0000342,U000342,PLAN000342,EX0004,Intermediate,Strength,Muscular Endurance,Other,31,166.0,60.0,21.77,Normal,2,Auto,Home Gym,4,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8125,0.9062,0.0,0.0,8.39,3.28,0.0312,,Safe,0.0,0,0,0,3,0,0,0,0,0,0,0,Keep,2
REC0000343,U000343,PLAN000343,EX0026,Intermediate,Mobility and Flexibility,Muscle Gain,Male,22,168.0,72.6,25.72,Overweight,2,Chest Back Legs,Home Gym,2,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.8125,0.9375,0.0,0.0,6.03,2.03,0.0312,,Safe,0.0,0,0,0,15,2,0,0,0,0,0,0,Keep,2
REC0000345,U000345,PLAN000345,EX0194,Intermediate,Fat Loss,Mobility and Flexibility,Male,18,166.0,75.2,27.29,Overweight,4,Auto,Limited Gym,4,0,0,Bodyweight,Beginner,Beginner,3,4,1,4.5,3.0,1.0,3.0,8.0,"[""Quadriceps"", ""Pectoralis Major"", ""Gluteus Maximus""]","[""Triceps Brachii"", ""Anterior Deltoid"", ""Hamstrings"", ""Calves""]","[""Bodyweight""]",Total Body Integration,"[""Wrist"", ""Knee"", ""Lower Back""]",[],3,0,0.8378,0.9459,0.0,0.0,6.93,2.0,0.0,,Safe,0.0,0,0,0,16,2,0,0,0,0,0,0,Keep,4
REC0000346,U000346,PLAN000346,EX0095,Intermediate,Muscular Endurance,Muscle Gain,Male,24,170.0,68.2,23.6,Normal,4,Push Pull Legs,Limited Gym,7,0,0,Resistance Training,Intermediate,Intermediate,2,3,1,4.0,4.5,3.5,3.5,5.5,"[""Anterior Deltoid"", ""Triceps Brachii""]","[""Quadriceps"", ""Gluteus Maximus"", ""Lateral Deltoid""]","[""Barbell""]",Vertical Push,"[""Shoulder"", ""Knee"", ""Lower Back""]","[""Shoulder impingement"", ""Lumbar spine instability""]",3,2,0.8571,0.9794,0.0,0.0,6.92,2.09,0.0857,,Monitor,0.25,1,0,0,13,0,3,0,1,0,2,2,Reduce Difficulty,4
REC0000348,U000348,PLAN000348,EX0194,Intermediate,Muscular Endurance,Mobility and Flexibility,Male,29,167.0,52.1,18.68,Normal,5,Push Pull Legs,Home Gym,2,1,1,Bodyweight,Beginner,Beginner,3,4,1,4.5,3.0,1.0,3.0,8.0,"[""Quadriceps"", ""Pectoralis Major"", ""Gluteus Maximus""]","[""Triceps Brachii"", ""Anterior Deltoid"", ""Hamstrings"", ""Calves""]","[""Bodyweight""]",Total Body Integration,"[""Wrist"", ""Knee"", ""Lower Back""]",[],3,0,0.8158,0.9474,0.0,0.0,7.07,2.11,0.0526,,Monitor,0.25,1,0,0,20,0,0,0,0,0,0,0,Reduce Difficulty,5
REC0000349,U000349,PLAN000349,EX0227,Beginner,Fat Loss,Rehabilitation and Joint Health,Male,18,172.0,72.7,24.57,Normal,5,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,3,1,3.5,1.5,2.5,3.0,6.5,"[""Core"", ""Hip Flexors""]","[""Shoulders (Deltoids)"", ""Triceps Brachii"", ""Quadriceps""]","[""Mat""]",Total Body Integration,"[""Wrist"", ""Shoulder""]","[""Wrist pain""]",2,1,0.9167,0.9711,0.0,0.0,6.77,2.0,0.0,,Safe,0.0,0,0,0,40,3,0,2,0,1,0,0,Increase Difficulty,5
REC0000352,U000352,PLAN000352,EX0004,Advanced,Athletic Performance,Fat Loss,Prefer not to say,27,155.0,69.2,28.8,Overweight,4,Body Part Split,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7838,0.906,0.0,0.0,7.49,2.62,0.027,,Safe,0.0,0,0,0,23,1,2,2,2,1,1,0,Reduce Difficulty,4
REC0000354,U000354,PLAN000354,EX0004,Beginner,Athletic Performance,Muscular Endurance,Male,46,163.0,83.4,31.39,Obese,6,Auto,Commercial Gym,11,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.85,0.95,0.0,0.0,7.09,2.08,0.05,,Safe,0.0,0,0,0,57,0,4,1,1,1,2,1,Reduce Difficulty,6
REC0000355,U000355,PLAN000355,EX0179,Beginner,Athletic Performance,Rehabilitation and Joint Health,Male,19,175.0,69.8,22.79,Normal,2,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,2,1,2.5,1.5,1.5,1.5,2.5,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Hip Flexors""]","[""Mat""]",Core Anti-Extension,"[""Lower Back""]","[""None""]",1,1,0.7812,0.9375,0.0,0.0,7.25,2.57,0.0625,,Safe,0.0,0,0,0,27,18,3,2,1,1,1,1,Reduce Difficulty,2
REC0000356,U000356,PLAN000356,EX0180,Beginner,General Fitness,Fat Loss,Prefer not to say,32,155.0,69.1,28.76,Overweight,2,Chest Back Legs,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,3,2,1,2.0,1.0,1.5,1.5,2.0,"[""Erector Spinae"", ""Gluteus Maximus"", ""Transverse Abdominis""]","[""Deltoids"", ""Hamstrings""]","[""Mat""]",Core Anti-Rotation,"[""Lower Back"", ""Wrist""]","[""None""]",2,1,0.7188,0.9062,0.0,0.0,7.7,4.0,0.0,,Safe,0.0,0,0,0,16,16,3,3,1,1,1,0,Reduce Difficulty,2
REC0000357,U000357,PLAN000357,EX0004,Advanced,Athletic Performance,Strength,Male,28,178.0,57.6,18.18,Underweight,2,Upper Lower,Commercial Gym,11,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8438,0.9353,0.0,0.0,6.9,2.03,0.0312,,Safe,0.0,0,0,0,28,1,1,4,0,1,1,1,Keep,2
REC0000359,U000359,PLAN000359,EX0197,Intermediate,General Fitness,Rehabilitation and Joint Health,Male,22,174.0,78.6,25.96,Overweight,6,Push Pull Legs,Commercial Gym,13,0,0,Resistance Training,Beginner,Beginner,2,1,1,1.5,1.5,1.5,1.0,3.5,"[""Triceps Brachii"", ""Pectoralis Major""]","[""Anterior Deltoid""]","[""Assisted Dip Machine""]",Vertical Push,"[""Shoulder"", ""Wrist"", ""Elbow""]","[""AC joint pain""]",3,1,0.8108,0.9417,0.0,0.0,7.02,2.06,0.027,,Safe,0.0,0,0,0,16,1,1,0,0,0,0,0,Keep,6
REC0000362,U000362,PLAN000362,EX0004,Beginner,Muscle Gain,Muscular Endurance,Male,38,180.0,101.0,31.17,Obese,4,Chest Back Legs,Limited Gym,7,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7368,0.9636,0.0,0.0,8.11,3.12,0.0789,,Safe,0.0,0,0,0,1,19,3,0,0,0,1,1,Reduce Difficulty,4
REC0000363,U000363,PLAN000363,EX0180,Beginner,General Fitness,Athletic Performance,Female,21,162.0,79.8,30.41,Obese,5,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,3,2,1,2.0,1.0,1.5,1.5,2.0,"[""Erector Spinae"", ""Gluteus Maximus"", ""Transverse Abdominis""]","[""Deltoids"", ""Hamstrings""]","[""Mat""]",Core Anti-Rotation,"[""Lower Back"", ""Wrist""]","[""None""]",2,1,0.75,0.9205,0.0,0.0,7.43,2.61,0.0278,,Safe,0.0,0,0,0,36,5,2,0,1,1,1,0,Reduce Difficulty,5
REC0000364,U000364,PLAN000364,EX0194,Beginner,General Fitness,Rehabilitation and Joint Health,Female,22,151.0,45.0,19.74,Normal,2,Auto,Home Gym,5,0,0,Bodyweight,Beginner,Beginner,3,4,1,4.5,3.0,1.0,3.0,8.0,"[""Quadriceps"", ""Pectoralis Major"", ""Gluteus Maximus""]","[""Triceps Brachii"", ""Anterior Deltoid"", ""Hamstrings"", ""Calves""]","[""Bodyweight""]",Total Body Integration,"[""Wrist"", ""Knee"", ""Lower Back""]",[],3,0,0.8125,0.9062,0.0,0.0,7.25,2.48,0.0312,,Safe,0.1,1,0,0,9,8,0,0,0,0,0,0,Keep,2
REC0000365,U000365,PLAN000365,EX0046,Advanced,Strength,Mobility and Flexibility,Prefer not to say,47,171.0,71.2,24.35,Normal,4,Chest Back Legs,Bodyweight Only,2,1,1,Bodyweight,Beginner,Beginner,1,1,1,1.0,1.0,1.0,2.0,2.0,"[""Gluteus Maximus""]","[""Hamstrings""]","[""Mat""]",Hip Extension,"[""Lower Back"", ""Neck""]","[""Cervical spine issues""]",2,1,0.8205,0.9457,0.0,0.0,8.14,3.0,0.0,,Safe,0.0,0,0,0,10,21,0,1,0,1,0,0,Reduce Volume,4
REC0000366,U000366,PLAN000366,EX0004,Intermediate,Muscular Endurance,Mobility and Flexibility,Female,30,151.0,57.5,25.22,Overweight,3,Chest Back Legs,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8378,0.9459,0.0,0.0,7.1,2.2,0.027,,Safe,0.0,0,0,0,17,2,0,0,0,0,0,0,Keep,3
REC0000369,U000369,PLAN000369,EX0227,Intermediate,Fat Loss,Athletic Performance,Male,29,153.0,50.2,21.44,Normal,3,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,3,1,3.5,1.5,2.5,3.0,6.5,"[""Core"", ""Hip Flexors""]","[""Shoulders (Deltoids)"", ""Triceps Brachii"", ""Quadriceps""]","[""Mat""]",Total Body Integration,"[""Wrist"", ""Shoulder""]","[""Wrist pain""]",2,1,0.7632,0.9474,0.0,0.0,7.37,2.56,0.0263,,Safe,0.0,0,0,0,14,18,3,1,1,1,2,1,Reduce Difficulty,3
REC0000370,U000370,PLAN000370,EX0004,Intermediate,Muscular Endurance,General Fitness,Female,30,158.0,54.0,21.63,Normal,3,Auto,Home Gym,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7222,0.9167,0.0,0.0,7.72,4.06,0.0556,,Safe,0.0,0,0,0,1,6,1,0,1,0,1,1,Reduce Difficulty,3
REC0000371,U000371,PLAN000371,EX0004,Beginner,Athletic Performance,Muscular Endurance,Prefer not to say,22,156.0,75.9,31.19,Obese,3,Push Pull Legs,Commercial Gym,11,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7805,0.9257,0.0,0.0,7.39,2.55,0.0,,Safe,0.0,0,0,0,17,3,0,0,0,0,0,0,Reduce Volume,3
REC0000372,U000372,PLAN000372,EX0004,Beginner,Muscle Gain,Rehabilitation and Joint Health,Male,36,175.0,70.1,22.89,Normal,5,Body Part Split,Home Gym,4,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7436,0.9231,0.0,0.0,8.33,3.14,0.0256,,Safe,0.0,0,0,0,2,17,1,0,0,0,1,1,Keep,5
REC0000373,U000373,PLAN000373,EX0003,Intermediate,Strength,General Fitness,Prefer not to say,36,173.0,80.4,26.86,Overweight,3,Body Part Split,Commercial Gym,10,1,1,Resistance Training,Beginner,Beginner,1,2,1,1.0,1.0,1.0,1.0,3.5,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Chest Press Machine""]",Horizontal Push,"[""Shoulder"", ""Elbow""]",[],2,0,0.8108,0.9323,0.0,0.0,8.0,3.0,0.0,,Safe,0.0,0,0,0,1,17,1,0,0,0,0,0,Reduce Volume,3
REC0000375,U000375,PLAN000375,EX0088,Advanced,Athletic Performance,General Fitness,Prefer not to say,36,162.0,54.1,20.61,Normal,4,Auto,Limited Gym,9,0,0,Bodyweight,Advanced,Advanced,2,2,1,4.0,3.5,3.0,2.0,4.5,"[""Hamstrings"", ""Gluteus Maximus""]","[""Gastrocnemius"", ""Erector Spinae""]","[""GHR Machine""]",Knee Flexion,"[""Knee"", ""Hamstrings""]","[""Acute hamstring strain"", ""Knee pain""]",2,2,0.8,0.926,0.0,0.0,7.15,2.22,0.05,,Monitor,0.25,1,0,0,13,9,2,0,0,0,1,1,Reduce Volume,4
REC0000376,U000376,PLAN000376,EX0181,Intermediate,General Fitness,Muscle Gain,Prefer not to say,20,173.0,67.9,22.69,Normal,3,Body Part Split,Commercial Gym,17,1,1,Bodyweight,Intermediate,Intermediate,2,1,1,3.0,3.5,3.0,3.0,4.0,"[""Pectoralis Major"", ""Triceps Brachii""]","[""Anterior Deltoid""]","[""Suspension Trainer (TRX)""]",Horizontal Push,"[""Shoulder"", ""Wrist""]","[""Shoulder instability""]",2,1,0.7895,0.9339,0.0,0.0,7.13,2.17,0.0526,,Review,0.55,1,0,0,17,4,3,0,0,0,2,2,Review Safety,3
REC0000379,U000379,PLAN000379,EX0274,Beginner,Strength,Mobility and Flexibility,Other,28,161.0,76.1,29.36,Overweight,4,Push Pull Legs,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,3,1,1,1.0,1.0,1.0,1.5,1.5,"[""Adductors (Longus, Magnus, Brevis)"", ""Gracilis"", ""Pectineus""]","[""None""]","[""Mat""]",Hip Adduction,"[""Hip"", ""Groin""]","[""Acute groin strain""]",2,1,0.8462,0.977,0.0,0.0,7.89,3.03,0.0256,,Safe,0.0,0,0,0,6,24,9,0,6,1,1,0,Reduce Difficulty,4
REC0000382,U000382,PLAN000382,EX0004,Advanced,Muscular Endurance,Rehabilitation and Joint Health,Other,28,168.0,78.7,27.88,Overweight,2,Chest Back Legs,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.6875,0.9062,0.0,0.0,7.71,4.03,0.0312,,Safe,0.0,0,0,0,7,11,6,2,3,1,2,1,Reduce Difficulty,2
